,patch_0,patch_1,patch_2,patch_3,patch_4,patch_5,patch_6,patch_7,patch_8,patch_9,patch_10,patch_11,patch_12,patch_13,patch_14,patch_15,patch_16,patch_17,patch_18,patch_19,patch_20,patch_21,patch_22,patch_23,patch_24,patch_25,patch_26,patch_27,patch_28,patch_29,patch_30,patch_31,patch_32,patch_33,patch_34,patch_35,patch_36,patch_37,patch_38,patch_39,patch_40,patch_41,patch_42,patch_43,patch_44,patch_45,patch_46,patch_47,patch_48,patch_49,patch_50,patch_51,patch_52,patch_53,patch_54,patch_55,patch_56
2024-12-30,1382,2352,2645,0,0,0,0,0,0,0,0,0,0,1805,1024,0,0,663,2559,2504,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-12-31,1421,2403,2684,0,0,0,0,0,0,0,0,0,0,1851,1065,0,0,624,2616,2481,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-01,1478,2467,2723,0,0,0,0,0,0,0,0,0,0,1766,1058,0,0,633,2606,2453,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-02,1548,2632,2862,0,0,0,0,0,0,0,0,0,0,1636,1023,0,0,626,2510,2297,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-03,1640,2707,2877,0,0,0,0,0,0,0,0,0,0,1597,933,0,0,636,2491,2211,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-04,1714,2797,2905,0,0,0,0,0,0,0,0,0,0,1444,879,0,0,689,2507,2263,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-05,1857,2963,3043,0,0,0,0,0,0,0,0,0,0,1390,828,0,0,720,2589,2196,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-06,1981,3134,3146,0,0,0,0,0,0,0,0,0,0,1325,762,0,0,772,2752,2218,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-07,2081,3228,3338,0,0,0,0,0,0,0,0,0,0,1333,743,0,0,816,2864,2189,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-08,2115,3551,3451,0,0,0,0,0,0,0,0,0,0,1305,690,0,0,905,3054,2350,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-09,2366,3760,3562,0,0,0,0,0,0,0,0,0,0,1338,697,0,0,936,3254,2391,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-10,2578,3962,3753,0,0,0,0,0,0,0,0,0,0,1436,656,0,0,996,3589,2506,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-11,2680,4284,4040,0,0,0,0,0,0,0,0,0,0,1474,736,0,0,1096,3823,2713,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-12,2906,4617,4299,0,0,0,0,0,0,0,0,0,0,1567,760,0,0,1161,4155,2897,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-13,3108,4913,4461,0,0,0,0,0,0,0,0,0,0,1660,855,0,0,1209,4551,3241,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-14,3318,5324,4919,0,0,0,0,0,0,0,0,0,0,1821,863,0,0,1297,4736,3431,344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-15,3569,5668,5272,0,0,0,0,0,0,0,0,0,0,2013,969,0,0,1383,5129,3764,372,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-16,3749,6066,5723,0,0,0,0,0,0,0,0,0,0,2327,1065,0,0,1521,5665,4067,408,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-17,3952,6534,6091,0,0,0,0,0,0,0,0,0,0,2509,1162,0,0,1589,6046,4395,443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-18,4343,6802,6363,0,0,0,0,0,0,0,0,0,0,2723,1256,0,0,1684,6356,4595,457,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-19,4615,7256,6599,0,0,0,0,0,0,0,0,0,0,2824,1344,0,0,1763,6498,4761,499,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-20,4910,7542,6853,0,0,0,0,0,0,0,0,0,0,2825,1349,0,0,1881,6643,4985,550,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-21,5151,7841,7195,0,0,0,0,0,0,0,0,0,0,2869,1463,0,0,1957,6751,5080,536,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-22,5264,8123,7454,0,0,0,0,0,0,0,0,0,0,2943,1510,0,0,2086,7163,5226,580,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-23,5500,8479,7689,0,0,0,0,0,0,0,0,0,0,2966,1555,0,0,2213,7562,5342,580,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-24,5653,8703,7833,1,0,0,0,0,0,0,0,0,0,3058,1590,0,0,2334,7871,5546,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-25,5933,9071,8052,1,0,0,0,0,0,0,0,0,0,3189,1692,0,0,2406,8180,5901,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-26,6138,9391,8364,1,0,0,0,0,0,0,0,0,0,3348,1778,0,0,2483,8529,6055,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-27,6340,9631,8657,0,0,0,0,0,0,0,0,0,0,3566,1857,0,0,2524,8731,6168,665,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-28,6366,10014,9023,0,0,0,0,0,0,0,0,0,0,3630,1889,0,0,2561,8938,6115,716,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-29,6553,10169,9294,0,1,0,0,0,0,0,0,0,0,3553,1841,0,0,2647,8797,6132,723,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-30,6778,10158,9143,0,1,0,0,0,0,0,0,0,0,3546,1776,0,0,2748,8851,6007,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-31,6946,10302,9146,1,1,0,0,0,0,0,0,0,0,3447,1787,0,0,2818,8923,5842,699,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-01,6971,10385,9170,1,1,0,0,0,0,0,0,0,0,3333,1707,0,0,2958,8909,5767,710,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-02,7170,10416,9113,1,0,0,0,0,0,0,0,0,0,3310,1613,0,0,2955,9000,5732,667,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-03,7216,10720,9223,0,1,0,0,0,0,0,0,0,0,3177,1557,0,0,2966,9019,5865,648,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-04,6999,10340,8578,1,0,0,0,0,0,0,0,0,0,3152,1539,0,0,2938,9085,5835,657,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-05,6524,9722,7941,0,0,0,0,0,0,0,0,0,0,3157,1566,0,0,3010,9032,5713,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-06,6185,8917,7353,0,0,0,0,0,0,0,0,0,0,3115,1583,0,0,2918,8755,5660,633,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-07,5679,8456,6895,0,1,0,0,0,0,0,0,0,0,3210,1578,0,0,2748,8161,5426,624,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-08,5208,7840,6452,0,1,0,0,0,0,0,0,0,0,3227,1589,0,0,2544,7761,5307,644,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-09,4774,7197,6094,0,1,0,0,0,0,0,0,0,0,3219,1657,0,0,2376,7423,5155,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-10,4523,6748,5704,0,0,0,0,0,0,0,0,0,0,3252,1685,0,0,2177,6879,5123,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-11,4119,6346,5561,0,0,0,0,0,0,0,0,0,0,3296,1688,0,0,2031,6595,5078,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-12,3835,5984,5351,0,0,0,0,0,0,0,0,0,0,3330,1766,0,0,1944,6483,5226,701,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-13,3648,5561,5180,1,0,0,0,0,0,0,0,0,0,3447,1805,0,0,1783,6362,5211,710,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-14,3360,5319,5111,1,0,0,0,0,0,0,0,0,0,3539,1851,0,0,1728,6142,5283,768,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-15,3081,5069,5002,1,0,0,0,0,0,0,0,0,0,3676,1906,0,0,1669,6120,5415,809,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-16,2861,4825,5047,1,0,0,0,0,0,0,0,0,0,3859,2087,0,0,1595,6038,5574,798,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-17,2735,4607,4956,0,0,0,0,0,0,0,0,0,0,3961,2190,0,0,1483,5939,5705,837,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-18,2635,4506,5052,0,0,0,0,0,0,0,0,0,0,4115,2299,0,0,1389,5909,5734,869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-19,2574,4434,5223,0,3,0,0,0,0,0,0,0,0,4252,2371,0,0,1327,5756,5845,942,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-20,2501,4469,5266,1,3,0,0,0,0,0,0,0,0,4387,2439,0,0,1361,5772,5996,957,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-21,2455,4482,5416,1,4,0,0,0,0,0,0,0,0,4571,2557,0,0,1305,5851,6184,1039,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-22,2456,4483,5578,0,2,0,0,0,0,0,0,0,0,4749,2682,0,0,1268,5950,6338,1081,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-23,2564,4447,5793,1,2,0,0,0,0,0,0,0,0,4851,2789,0,0,1309,6097,6535,1134,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-24,2624,4582,6039,1,2,0,0,0,0,0,0,0,0,4938,2858,0,0,1359,6126,6741,1236,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-25,2711,4697,6224,1,2,0,0,0,0,0,0,0,0,5081,2928,0,0,1364,6311,6917,1303,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-26,2742,4866,6272,2,2,0,0,0,0,0,0,0,0,5151,3059,0,0,1385,6537,7060,1299,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-27,2808,4892,6266,0,3,0,0,0,0,0,0,0,0,5273,3161,0,0,1409,6679,7160,1373,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-02-28,2789,4946,6417,1,1,0,0,0,0,0,0,0,0,5411,3207,0,0,1413,6732,7121,1370,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-01,2763,4906,6282,1,2,0,0,0,0,0,0,0,0,5417,3244,0,0,1373,6785,7400,1429,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-02,2723,4786,6305,0,3,0,0,0,0,0,0,0,0,5463,3259,0,0,1403,6711,7492,1440,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-03,2620,4775,6339,1,3,0,0,0,0,0,0,0,0,5624,3341,0,0,1383,6537,7365,1441,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-04,2563,4765,6287,3,2,0,0,0,0,0,0,0,0,5607,3420,0,0,1375,6578,7423,1453,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-05,2533,4689,6291,4,5,0,0,0,0,0,0,0,0,5694,3363,0,0,1385,6457,7374,1556,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-06,2567,4574,6204,6,4,0,0,0,0,0,0,0,0,5649,3471,0,0,1403,6476,7383,1550,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-07,2533,4572,6281,5,4,0,0,0,0,0,0,0,0,5688,3458,0,0,1422,6336,7206,1541,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-08,2454,4504,6182,3,6,0,0,0,0,0,0,0,0,5633,3448,0,0,1433,6224,7200,1585,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-09,2472,4366,6074,3,6,0,0,0,0,0,0,0,0,5517,3453,0,0,1329,6201,7117,1575,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-10,2396,4321,5883,2,5,0,0,0,0,0,0,0,0,5575,3428,0,0,1344,6015,7129,1556,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-11,2340,4256,5797,2,5,0,0,0,0,0,0,0,0,5410,3443,0,0,1336,5966,6979,1506,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-12,2312,4173,5689,3,4,0,0,0,0,0,0,0,0,5413,3326,0,0,1269,5762,6802,1469,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-13,2251,4060,5571,1,3,0,0,0,0,0,0,0,0,5311,3237,0,0,1285,5664,6666,1488,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-14,2247,3913,5492,3,1,0,0,0,0,0,0,0,0,5229,3169,0,0,1248,5461,6494,1510,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-15,2171,3972,5424,5,1,0,0,0,0,0,0,0,0,5045,3122,0,0,1201,5439,6338,1481,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-16,2211,3881,5389,4,0,0,0,0,0,0,0,0,0,4753,3030,0,0,1165,5332,6207,1406,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-17,2150,3846,5196,1,0,0,0,0,0,0,0,0,0,4709,2941,0,0,1163,5048,6050,1394,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-18,2089,3756,5051,1,2,0,0,0,0,0,0,0,0,4499,2814,0,0,1139,4886,5855,1328,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-19,2061,3657,4922,1,3,0,0,0,0,0,0,0,0,4334,2719,0,0,1060,4706,5536,1269,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-20,2016,3524,4743,3,3,0,0,0,0,0,0,0,0,4139,2605,0,0,994,4485,5324,1199,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-21,1951,3504,4566,2,4,0,0,0,0,0,0,0,0,3922,2412,0,0,999,4247,4961,1142,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-22,1946,3392,4391,3,4,0,0,0,0,0,0,0,0,3658,2268,0,0,929,4040,4661,1061,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-23,1856,3253,4191,2,4,0,0,0,0,0,0,0,0,3462,2124,0,0,844,3860,4295,1007,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-24,1785,3069,3910,2,5,0,0,0,0,0,0,0,0,3216,1968,0,0,792,3674,4011,964,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-25,1699,2835,3653,2,6,0,0,0,0,0,0,0,0,2981,1877,0,0,770,3387,3841,909,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-26,1642,2660,3372,3,1,0,0,0,0,0,0,0,0,2780,1819,0,0,733,3187,3590,830,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-27,1510,2462,3143,2,3,0,0,0,0,0,0,0,0,2597,1684,0,0,745,3062,3227,762,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-28,1410,2319,2974,1,5,0,0,0,0,0,0,0,0,2396,1572,0,0,679,2825,2966,688,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-29,1295,2244,2751,2,2,0,0,0,0,0,0,0,0,2175,1420,0,0,615,2624,2811,676,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-30,1252,2109,2514,1,7,0,0,0,0,0,0,0,0,1990,1309,0,0,600,2505,2663,589,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-31,1211,2011,2423,4,5,0,0,0,0,0,0,0,0,1847,1225,0,0,544,2234,2436,548,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2025-04-01,1151,1893,2176,4,11,0,0,0,0,0,0,0,0,1729,1123,0,0,557,2104,2252,509,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-02,1076,1763,2016,6,8,0,0,0,0,0,0,0,0,1597,1083,0,0,504,1971,2055,471,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-03,1009,1669,1919,5,6,0,0,0,0,0,0,0,0,1484,988,0,0,455,1813,1894,431,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-04,954,1544,1756,4,6,0,0,0,0,0,0,0,0,1353,823,0,0,417,1674,1773,396,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-05,851,1425,1563,2,7,0,0,0,0,0,0,0,0,1235,808,0,0,401,1575,1648,341,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-06,785,1324,1467,4,8,0,0,0,0,0,0,0,0,1140,701,0,0,387,1490,1464,327,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-07,739,1231,1418,1,7,0,0,0,0,0,0,0,0,1014,652,0,0,369,1367,1347,287,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08,729,1181,1386,5,10,0,0,0,0,0,0,0,0,918,591,0,0,315,1252,1230,272,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09,640,1183,1245,3,10,0,0,0,0,0,0,0,0,873,569,0,0,300,1160,1142,260,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-10,654,1066,1199,3,11,0,0,0,0,0,0,0,0,790,541,0,0,289,1135,1077,267,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-11,636,1039,1117,7,5,0,0,0,0,0,0,0,0,730,483,0,0,277,1086,1071,225,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-12,590,999,1020,5,7,0,0,0,0,0,0,0,0,639,435,0,0,276,1023,1046,217,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-13,589,937,988,6,3,0,0,0,0,0,0,0,0,621,385,0,0,259,939,958,199,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-14,540,872,924,5,4,0,0,0,0,0,0,0,0,599,383,0,0,248,903,867,171,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
